env,room,query_id,model,log_stft_mse
acousticrooms_unseen,Bathrooms_idx_18,S2_R13,cylvit,1.32109
acousticrooms_unseen,Bathrooms_idx_18,S2_R14,cylvit,1.35525
acousticrooms_unseen,Bathrooms_idx_18,S2_R15,cylvit,1.29775
acousticrooms_unseen,Bathrooms_idx_18,S2_R16,cylvit,1.22698
acousticrooms_unseen,Bathrooms_idx_18,S2_R17,cylvit,1.17984
acousticrooms_unseen,Bathrooms_idx_18,S2_R18,cylvit,1.35437
acousticrooms_unseen,Bathrooms_idx_18,S2_R19,cylvit,1.2589
acousticrooms_unseen,Bathrooms_idx_18,S2_R20,cylvit,1.40556
acousticrooms_unseen,Bathrooms_idx_18,S2_R21,cylvit,1.40122
acousticrooms_unseen,Bathrooms_idx_18,S2_R22,cylvit,1.28786
acousticrooms_unseen,Bathrooms_idx_18,S2_R23,cylvit,1.31179
acousticrooms_unseen,Bathrooms_idx_18,S2_R24,cylvit,1.34418
acousticrooms_unseen,Bathrooms_idx_18,S2_R25,cylvit,1.28236
acousticrooms_unseen,Bathrooms_idx_18,S3_R1,cylvit,1.43156
acousticrooms_unseen,Bathrooms_idx_18,S3_R2,cylvit,1.40339
acousticrooms_unseen,Bathrooms_idx_18,S3_R3,cylvit,1.35366
acousticrooms_unseen,Bathrooms_idx_18,S3_R4,cylvit,1.38744
acousticrooms_unseen,Bathrooms_idx_18,S3_R5,cylvit,1.37035
acousticrooms_unseen,Bathrooms_idx_18,S3_R6,cylvit,1.32909
acousticrooms_unseen,Bathrooms_idx_18,S3_R7,cylvit,1.4077
acousticrooms_unseen,Bathrooms_idx_18,S3_R8,cylvit,1.30056
acousticrooms_unseen,Bathrooms_idx_18,S3_R9,cylvit,1.38251
acousticrooms_unseen,Bathrooms_idx_18,S3_R10,cylvit,1.39808
acousticrooms_unseen,Bathrooms_idx_18,S3_R11,cylvit,1.47029
acousticrooms_unseen,Bathrooms_idx_18,S3_R12,cylvit,1.4099
acousticrooms_unseen,Bathrooms_idx_18,S3_R13,cylvit,1.40504
acousticrooms_unseen,Bathrooms_idx_18,S3_R14,cylvit,1.27081
acousticrooms_unseen,Bathrooms_idx_18,S3_R15,cylvit,1.32544
acousticrooms_unseen,Bathrooms_idx_18,S3_R16,cylvit,1.25436
acousticrooms_unseen,Bathrooms_idx_18,S3_R17,cylvit,1.35645
acousticrooms_unseen,Bathrooms_idx_18,S3_R18,cylvit,1.51692
acousticrooms_unseen,Bathrooms_idx_18,S3_R19,cylvit,1.38239
acousticrooms_unseen,Bathrooms_idx_18,S3_R20,cylvit,1.40632
acousticrooms_unseen,Bathrooms_idx_18,S3_R21,cylvit,1.45778
acousticrooms_unseen,Bathrooms_idx_18,S3_R22,cylvit,1.35269
acousticrooms_unseen,Bathrooms_idx_18,S3_R23,cylvit,1.42927
acousticrooms_unseen,Bathrooms_idx_18,S3_R24,cylvit,1.48474
acousticrooms_unseen,Bathrooms_idx_18,S3_R25,cylvit,1.39635
acousticrooms_unseen,Bathrooms_idx_18,S4_R1,cylvit,1.36362
acousticrooms_unseen,Bathrooms_idx_18,S4_R2,cylvit,1.37882
acousticrooms_unseen,Bathrooms_idx_18,S4_R3,cylvit,1.3945
acousticrooms_unseen,Bathrooms_idx_18,S4_R4,cylvit,1.33734
acousticrooms_unseen,Bathrooms_idx_18,S4_R5,cylvit,1.33771
acousticrooms_unseen,Bathrooms_idx_18,S4_R6,cylvit,1.31161
acousticrooms_unseen,Bathrooms_idx_18,S4_R7,cylvit,1.28831
acousticrooms_unseen,Bathrooms_idx_18,S4_R8,cylvit,1.32013
acousticrooms_unseen,Bathrooms_idx_18,S4_R9,cylvit,1.29294
acousticrooms_unseen,Bathrooms_idx_18,S4_R10,cylvit,1.35053
acousticrooms_unseen,Bathrooms_idx_18,S4_R11,cylvit,1.35961
acousticrooms_unseen,Bathrooms_idx_18,S4_R12,cylvit,1.39787
acousticrooms_unseen,Bathrooms_idx_18,S4_R13,cylvit,1.31549
acousticrooms_unseen,Bathrooms_idx_18,S4_R14,cylvit,1.28405
acousticrooms_unseen,Bathrooms_idx_18,S4_R15,cylvit,1.20705
acousticrooms_unseen,Bathrooms_idx_18,S4_R16,cylvit,1.30003
acousticrooms_unseen,Bathrooms_idx_18,S4_R17,cylvit,1.30703
acousticrooms_unseen,Bathrooms_idx_18,S4_R18,cylvit,1.40994
acousticrooms_unseen,Bathrooms_idx_18,S4_R19,cylvit,1.32964
acousticrooms_unseen,Bathrooms_idx_18,S4_R20,cylvit,1.34416
acousticrooms_unseen,Bathrooms_idx_18,S4_R21,cylvit,1.40683
acousticrooms_unseen,Bathrooms_idx_18,S4_R22,cylvit,1.21257
acousticrooms_unseen,Bathrooms_idx_18,S4_R23,cylvit,1.33156
acousticrooms_unseen,Bathrooms_idx_18,S4_R24,cylvit,1.40629
acousticrooms_unseen,Bathrooms_idx_18,S4_R25,cylvit,1.29429
acousticrooms_unseen,Bathrooms_idx_18,S5_R1,cylvit,1.26348
acousticrooms_unseen,Bathrooms_idx_18,S5_R2,cylvit,1.31705
acousticrooms_unseen,Bathrooms_idx_18,S5_R3,cylvit,1.35051
acousticrooms_unseen,Bathrooms_idx_18,S5_R4,cylvit,1.44061
acousticrooms_unseen,Bathrooms_idx_18,S5_R5,cylvit,1.42093
acousticrooms_unseen,Bathrooms_idx_18,S5_R6,cylvit,1.29566
acousticrooms_unseen,Bathrooms_idx_18,S5_R7,cylvit,1.34937
acousticrooms_unseen,Bathrooms_idx_18,S5_R8,cylvit,1.4196
acousticrooms_unseen,Bathrooms_idx_18,S5_R9,cylvit,1.2925
acousticrooms_unseen,Bathrooms_idx_18,S5_R10,cylvit,1.34193
acousticrooms_unseen,Bathrooms_idx_18,S5_R11,cylvit,1.36247
acousticrooms_unseen,Bathrooms_idx_18,S5_R12,cylvit,1.32859
acousticrooms_unseen,Bathrooms_idx_18,S5_R13,cylvit,1.348
acousticrooms_unseen,Bathrooms_idx_18,S5_R14,cylvit,1.41482
acousticrooms_unseen,Bathrooms_idx_18,S5_R15,cylvit,1.34163
acousticrooms_unseen,Bathrooms_idx_18,S5_R16,cylvit,1.30435
acousticrooms_unseen,Bathrooms_idx_18,S5_R17,cylvit,1.28369
acousticrooms_unseen,Bathrooms_idx_18,S5_R18,cylvit,1.34668
acousticrooms_unseen,Bathrooms_idx_18,S5_R19,cylvit,1.2731
acousticrooms_unseen,Bathrooms_idx_18,S5_R20,cylvit,1.36466
acousticrooms_unseen,Bathrooms_idx_18,S5_R21,cylvit,1.39612
acousticrooms_unseen,Bathrooms_idx_18,S5_R22,cylvit,1.2078
acousticrooms_unseen,Bathrooms_idx_18,S5_R23,cylvit,1.29227
acousticrooms_unseen,Bathrooms_idx_18,S5_R24,cylvit,1.33618
acousticrooms_unseen,Bathrooms_idx_18,S5_R25,cylvit,1.29369
acousticrooms_unseen,Bathrooms_idx_18,S6_R1,cylvit,1.18535
acousticrooms_unseen,Bathrooms_idx_18,S6_R2,cylvit,1.35113
acousticrooms_unseen,Bathrooms_idx_18,S6_R3,cylvit,1.49337
acousticrooms_unseen,Bathrooms_idx_18,S6_R4,cylvit,1.50609
acousticrooms_unseen,Bathrooms_idx_18,S6_R5,cylvit,1.52568
acousticrooms_unseen,Bathrooms_idx_18,S6_R6,cylvit,1.41224
acousticrooms_unseen,Bathrooms_idx_18,S6_R7,cylvit,1.44963
acousticrooms_unseen,Bathrooms_idx_18,S6_R8,cylvit,1.48396
acousticrooms_unseen,Bathrooms_idx_18,S6_R9,cylvit,1.25649
acousticrooms_unseen,Bathrooms_idx_18,S6_R10,cylvit,1.2803
acousticrooms_unseen,Bathrooms_idx_18,S6_R11,cylvit,1.31085
acousticrooms_unseen,Bathrooms_idx_18,S6_R12,cylvit,1.38997
acousticrooms_unseen,Bathrooms_idx_18,S6_R13,cylvit,1.19117
acousticrooms_unseen,Bathrooms_idx_18,S6_R14,cylvit,1.46757
acousticrooms_unseen,Bathrooms_idx_18,S6_R15,cylvit,1.38316
acousticrooms_unseen,Bathrooms_idx_18,S6_R16,cylvit,1.32914
acousticrooms_unseen,Bathrooms_idx_18,S6_R17,cylvit,1.28695
acousticrooms_unseen,Bathrooms_idx_18,S6_R18,cylvit,1.39427
acousticrooms_unseen,Bathrooms_idx_18,S6_R19,cylvit,1.22284
acousticrooms_unseen,Bathrooms_idx_18,S6_R20,cylvit,1.44185
acousticrooms_unseen,Bathrooms_idx_18,S6_R21,cylvit,1.31294
acousticrooms_unseen,Bathrooms_idx_18,S6_R22,cylvit,1.26602
acousticrooms_unseen,Bathrooms_idx_18,S6_R23,cylvit,1.20877
acousticrooms_unseen,Bathrooms_idx_18,S6_R24,cylvit,1.30542
acousticrooms_unseen,Bathrooms_idx_18,S6_R25,cylvit,1.20303
acousticrooms_unseen,Bathrooms_idx_18,S7_R1,cylvit,1.24241
acousticrooms_unseen,Bathrooms_idx_18,S7_R2,cylvit,1.33089
acousticrooms_unseen,Bathrooms_idx_18,S7_R3,cylvit,1.34738
acousticrooms_unseen,Bathrooms_idx_18,S7_R4,cylvit,1.3859
acousticrooms_unseen,Bathrooms_idx_18,S7_R5,cylvit,1.41122
acousticrooms_unseen,Bathrooms_idx_18,S7_R6,cylvit,1.31938
acousticrooms_unseen,Bathrooms_idx_18,S7_R7,cylvit,1.40382
acousticrooms_unseen,Bathrooms_idx_18,S7_R8,cylvit,1.40928
acousticrooms_unseen,Bathrooms_idx_18,S7_R9,cylvit,1.2794
acousticrooms_unseen,Bathrooms_idx_18,S7_R10,cylvit,1.34899
acousticrooms_unseen,Bathrooms_idx_18,S7_R11,cylvit,1.34768
acousticrooms_unseen,Bathrooms_idx_18,S7_R12,cylvit,1.36326
acousticrooms_unseen,Bathrooms_idx_18,S7_R13,cylvit,1.31613
acousticrooms_unseen,Bathrooms_idx_18,S7_R14,cylvit,1.3861
acousticrooms_unseen,Bathrooms_idx_18,S7_R15,cylvit,1.39457
acousticrooms_unseen,Bathrooms_idx_18,S7_R16,cylvit,1.35657
acousticrooms_unseen,Bathrooms_idx_18,S7_R17,cylvit,1.28342
acousticrooms_unseen,Bathrooms_idx_18,S7_R18,cylvit,1.30919
acousticrooms_unseen,Bathrooms_idx_18,S7_R19,cylvit,1.34599
acousticrooms_unseen,Bathrooms_idx_18,S7_R20,cylvit,1.36391
acousticrooms_unseen,Bathrooms_idx_18,S7_R21,cylvit,1.35741
acousticrooms_unseen,Bathrooms_idx_18,S7_R22,cylvit,1.32362
acousticrooms_unseen,Bathrooms_idx_18,S7_R23,cylvit,1.32153
acousticrooms_unseen,Bathrooms_idx_18,S7_R24,cylvit,1.31266
acousticrooms_unseen,Bathrooms_idx_18,S7_R25,cylvit,1.32796
acousticrooms_unseen,Bathrooms_idx_18,S8_R1,cylvit,1.31245
acousticrooms_unseen,Bathrooms_idx_18,S8_R2,cylvit,1.34665
acousticrooms_unseen,Bathrooms_idx_18,S8_R3,cylvit,1.31932
acousticrooms_unseen,Bathrooms_idx_18,S8_R4,cylvit,1.31129
acousticrooms_unseen,Bathrooms_idx_18,S8_R5,cylvit,1.33748
acousticrooms_unseen,Bathrooms_idx_18,S8_R6,cylvit,1.39925
acousticrooms_unseen,Bathrooms_idx_18,S8_R7,cylvit,1.28135
acousticrooms_unseen,Bathrooms_idx_18,S8_R8,cylvit,1.38513
acousticrooms_unseen,Bathrooms_idx_18,S8_R9,cylvit,1.31144
acousticrooms_unseen,Bathrooms_idx_18,S8_R10,cylvit,1.34968
acousticrooms_unseen,Bathrooms_idx_18,S8_R11,cylvit,1.38654
acousticrooms_unseen,Bathrooms_idx_18,S8_R12,cylvit,1.33782
acousticrooms_unseen,Bathrooms_idx_18,S8_R13,cylvit,1.37197
acousticrooms_unseen,Bathrooms_idx_18,S8_R14,cylvit,1.34991
acousticrooms_unseen,Bathrooms_idx_18,S8_R15,cylvit,1.37095
acousticrooms_unseen,Bathrooms_idx_18,S8_R16,cylvit,1.39241
acousticrooms_unseen,Bathrooms_idx_18,S8_R17,cylvit,1.36342
acousticrooms_unseen,Bathrooms_idx_18,S8_R18,cylvit,1.34047
acousticrooms_unseen,Bathrooms_idx_18,S8_R19,cylvit,1.30743
acousticrooms_unseen,Bathrooms_idx_18,S8_R20,cylvit,1.27549
acousticrooms_unseen,Bathrooms_idx_18,S8_R21,cylvit,1.43135
acousticrooms_unseen,Bathrooms_idx_18,S8_R22,cylvit,1.40963
acousticrooms_unseen,Bathrooms_idx_18,S8_R23,cylvit,1.41564
acousticrooms_unseen,Bathrooms_idx_18,S8_R24,cylvit,1.42584
acousticrooms_unseen,Bathrooms_idx_18,S8_R25,cylvit,1.37068
acousticrooms_unseen,Bathrooms_idx_18,S9_R1,cylvit,1.30291
acousticrooms_unseen,Bathrooms_idx_18,S9_R2,cylvit,1.15133
acousticrooms_unseen,Bathrooms_idx_18,S9_R3,cylvit,1.20051
acousticrooms_unseen,Bathrooms_idx_18,S9_R4,cylvit,1.10665
acousticrooms_unseen,Bathrooms_idx_18,S9_R5,cylvit,1.19793
acousticrooms_unseen,Bathrooms_idx_18,S9_R6,cylvit,1.20779
acousticrooms_unseen,Bathrooms_idx_18,S9_R7,cylvit,1.28082
acousticrooms_unseen,Bathrooms_idx_18,S9_R8,cylvit,1.15375
acousticrooms_unseen,Bathrooms_idx_18,S9_R9,cylvit,1.29274
acousticrooms_unseen,Bathrooms_idx_18,S9_R10,cylvit,1.2548
acousticrooms_unseen,Bathrooms_idx_18,S9_R11,cylvit,1.36457
acousticrooms_unseen,Bathrooms_idx_18,S9_R12,cylvit,1.14437
acousticrooms_unseen,Bathrooms_idx_18,S9_R13,cylvit,1.27554
acousticrooms_unseen,Bathrooms_idx_18,S9_R14,cylvit,1.2292
acousticrooms_unseen,Bathrooms_idx_18,S9_R15,cylvit,1.21068
acousticrooms_unseen,Bathrooms_idx_18,S9_R16,cylvit,1.24819
acousticrooms_unseen,Bathrooms_idx_18,S9_R17,cylvit,1.23081
acousticrooms_unseen,Bathrooms_idx_18,S9_R18,cylvit,1.19651
acousticrooms_unseen,Bathrooms_idx_18,S9_R19,cylvit,1.2565
acousticrooms_unseen,Bathrooms_idx_18,S9_R20,cylvit,1.16171
acousticrooms_unseen,Bathrooms_idx_18,S9_R21,cylvit,1.37416
acousticrooms_unseen,Bathrooms_idx_18,S9_R22,cylvit,1.34018
acousticrooms_unseen,Bathrooms_idx_18,S9_R23,cylvit,1.33539
acousticrooms_unseen,Bathrooms_idx_18,S9_R24,cylvit,1.4022
acousticrooms_unseen,Bathrooms_idx_18,S9_R25,cylvit,1.29282
acousticrooms_unseen,Bathrooms_idx_18,S10_R1,cylvit,1.2313
acousticrooms_unseen,Bathrooms_idx_18,S10_R2,cylvit,1.23138
acousticrooms_unseen,Bathrooms_idx_18,S10_R3,cylvit,1.2318
acousticrooms_unseen,Bathrooms_idx_18,S10_R4,cylvit,1.31632
acousticrooms_unseen,Bathrooms_idx_18,S10_R5,cylvit,1.34274
acousticrooms_unseen,Bathrooms_idx_18,S10_R6,cylvit,1.25472
acousticrooms_unseen,Bathrooms_idx_18,S10_R7,cylvit,1.22791
acousticrooms_unseen,Bathrooms_idx_18,S10_R8,cylvit,1.3403
acousticrooms_unseen,Bathrooms_idx_18,S10_R9,cylvit,1.26608
acousticrooms_unseen,Bathrooms_idx_18,S10_R10,cylvit,1.22352
acousticrooms_unseen,Bathrooms_idx_18,S10_R11,cylvit,1.30073
acousticrooms_unseen,Bathrooms_idx_18,S10_R12,cylvit,1.18299
acousticrooms_unseen,Bathrooms_idx_18,S10_R13,cylvit,1.26752
acousticrooms_unseen,Bathrooms_idx_18,S10_R14,cylvit,1.37066
acousticrooms_unseen,Bathrooms_idx_18,S10_R15,cylvit,1.2762
acousticrooms_unseen,Bathrooms_idx_18,S10_R16,cylvit,1.241
acousticrooms_unseen,Bathrooms_idx_18,S10_R17,cylvit,1.20213
acousticrooms_unseen,Bathrooms_idx_18,S10_R18,cylvit,1.20272
acousticrooms_unseen,Bathrooms_idx_18,S10_R19,cylvit,1.26744
acousticrooms_unseen,Bathrooms_idx_18,S10_R20,cylvit,1.2737
acousticrooms_unseen,Bathrooms_idx_18,S10_R21,cylvit,1.32036
acousticrooms_unseen,Bathrooms_idx_18,S10_R22,cylvit,1.35491
acousticrooms_unseen,Bathrooms_idx_18,S10_R23,cylvit,1.31096
acousticrooms_unseen,Bathrooms_idx_18,S10_R24,cylvit,1.34626
acousticrooms_unseen,Bathrooms_idx_18,S10_R25,cylvit,1.30557
acousticrooms_unseen,Bedrooms_idx_18,S1_R1,cylvit,1.42414
acousticrooms_unseen,Bedrooms_idx_18,S1_R2,cylvit,1.5113
acousticrooms_unseen,Bedrooms_idx_18,S1_R3,cylvit,1.50124
acousticrooms_unseen,Bedrooms_idx_18,S1_R4,cylvit,1.5092
acousticrooms_unseen,Bedrooms_idx_18,S1_R5,cylvit,1.69489
acousticrooms_unseen,Bedrooms_idx_18,S1_R6,cylvit,1.88397
acousticrooms_unseen,Bedrooms_idx_18,S1_R7,cylvit,1.98416
acousticrooms_unseen,Bedrooms_idx_18,S1_R8,cylvit,1.68496
acousticrooms_unseen,Bedrooms_idx_18,S1_R9,cylvit,1.6055
acousticrooms_unseen,Bedrooms_idx_18,S1_R10,cylvit,1.71544
acousticrooms_unseen,Bedrooms_idx_18,S1_R11,cylvit,1.71396
acousticrooms_unseen,Bedrooms_idx_18,S1_R12,cylvit,1.80571
acousticrooms_unseen,Bedrooms_idx_18,S1_R13,cylvit,1.6986
acousticrooms_unseen,Bedrooms_idx_18,S1_R14,cylvit,1.66025
acousticrooms_unseen,Bedrooms_idx_18,S1_R15,cylvit,1.69094
acousticrooms_unseen,Bedrooms_idx_18,S1_R16,cylvit,1.47295
acousticrooms_unseen,Bedrooms_idx_18,S1_R17,cylvit,1.62794
acousticrooms_unseen,Bedrooms_idx_18,S1_R18,cylvit,1.56123
acousticrooms_unseen,Bedrooms_idx_18,S1_R19,cylvit,1.78792
acousticrooms_unseen,Bedrooms_idx_18,S1_R20,cylvit,1.7681
acousticrooms_unseen,Bedrooms_idx_18,S1_R21,cylvit,1.67163
acousticrooms_unseen,Bedrooms_idx_18,S1_R22,cylvit,1.77593
acousticrooms_unseen,Bedrooms_idx_18,S1_R23,cylvit,1.70372
acousticrooms_unseen,Bedrooms_idx_18,S1_R24,cylvit,1.71874
acousticrooms_unseen,Bedrooms_idx_18,S1_R25,cylvit,1.63677
acousticrooms_unseen,Bedrooms_idx_18,S2_R1,cylvit,1.55747
acousticrooms_unseen,Bedrooms_idx_18,S2_R2,cylvit,1.54325
acousticrooms_unseen,Bedrooms_idx_18,S2_R3,cylvit,1.68921
acousticrooms_unseen,Bedrooms_idx_18,S2_R4,cylvit,1.52356
acousticrooms_unseen,Bedrooms_idx_18,S2_R5,cylvit,1.57929
acousticrooms_unseen,Bedrooms_idx_18,S2_R6,cylvit,1.39161
acousticrooms_unseen,Bedrooms_idx_18,S2_R7,cylvit,1.33233
acousticrooms_unseen,Bedrooms_idx_18,S2_R8,cylvit,1.4973
acousticrooms_unseen,Bedrooms_idx_18,S2_R9,cylvit,1.34618
acousticrooms_unseen,Bedrooms_idx_18,S2_R10,cylvit,1.41458
acousticrooms_unseen,Bedrooms_idx_18,S2_R11,cylvit,1.43062
acousticrooms_unseen,Bedrooms_idx_18,S2_R12,cylvit,1.49075
acousticrooms_unseen,Bedrooms_idx_18,S2_R13,cylvit,1.53035
acousticrooms_unseen,Bedrooms_idx_18,S2_R14,cylvit,1.58548
acousticrooms_unseen,Bedrooms_idx_18,S2_R15,cylvit,1.7142
acousticrooms_unseen,Bedrooms_idx_18,S2_R16,cylvit,1.70319
acousticrooms_unseen,Bedrooms_idx_18,S2_R17,cylvit,1.43958
acousticrooms_unseen,Bedrooms_idx_18,S2_R18,cylvit,1.33918
acousticrooms_unseen,Bedrooms_idx_18,S2_R19,cylvit,1.47244
acousticrooms_unseen,Bedrooms_idx_18,S2_R20,cylvit,1.55782
acousticrooms_unseen,Bedrooms_idx_18,S2_R21,cylvit,1.51039
acousticrooms_unseen,Bedrooms_idx_18,S2_R22,cylvit,1.56671
acousticrooms_unseen,Bedrooms_idx_18,S2_R23,cylvit,1.62633
acousticrooms_unseen,Bedrooms_idx_18,S2_R24,cylvit,1.59927
acousticrooms_unseen,Bedrooms_idx_18,S2_R25,cylvit,1.51857
acousticrooms_unseen,Bedrooms_idx_18,S3_R1,cylvit,1.55048
acousticrooms_unseen,Bedrooms_idx_18,S3_R2,cylvit,1.61505
acousticrooms_unseen,Bedrooms_idx_18,S3_R3,cylvit,1.78106
acousticrooms_unseen,Bedrooms_idx_18,S3_R4,cylvit,1.87619
acousticrooms_unseen,Bedrooms_idx_18,S3_R5,cylvit,1.96946
acousticrooms_unseen,Bedrooms_idx_18,S3_R6,cylvit,1.90874
acousticrooms_unseen,Bedrooms_idx_18,S3_R7,cylvit,1.92516
acousticrooms_unseen,Bedrooms_idx_18,S3_R8,cylvit,1.67216
acousticrooms_unseen,Bedrooms_idx_18,S3_R9,cylvit,1.51333
acousticrooms_unseen,Bedrooms_idx_18,S3_R10,cylvit,1.40356
acousticrooms_unseen,Bedrooms_idx_18,S3_R11,cylvit,1.59907
acousticrooms_unseen,Bedrooms_idx_18,S3_R12,cylvit,1.61185
acousticrooms_unseen,Bedrooms_idx_18,S3_R13,cylvit,1.66332
acousticrooms_unseen,Bedrooms_idx_18,S3_R14,cylvit,1.77418
acousticrooms_unseen,Bedrooms_idx_18,S3_R15,cylvit,1.796
acousticrooms_unseen,Bedrooms_idx_18,S3_R16,cylvit,1.72668
acousticrooms_unseen,Bedrooms_idx_18,S3_R17,cylvit,1.56478
acousticrooms_unseen,Bedrooms_idx_18,S3_R18,cylvit,1.67036
acousticrooms_unseen,Bedrooms_idx_18,S3_R19,cylvit,1.91376
acousticrooms_unseen,Bedrooms_idx_18,S3_R20,cylvit,1.74479
acousticrooms_unseen,Bedrooms_idx_18,S3_R21,cylvit,1.63356
acousticrooms_unseen,Bedrooms_idx_18,S3_R22,cylvit,1.66458
acousticrooms_unseen,Bedrooms_idx_18,S3_R23,cylvit,1.62149
acousticrooms_unseen,Bedrooms_idx_18,S3_R24,cylvit,1.7474
acousticrooms_unseen,Bedrooms_idx_18,S3_R25,cylvit,1.49946
acousticrooms_unseen,Bedrooms_idx_18,S4_R1,cylvit,1.37373
acousticrooms_unseen,Bedrooms_idx_18,S4_R2,cylvit,1.37166
acousticrooms_unseen,Bedrooms_idx_18,S4_R3,cylvit,1.54097
acousticrooms_unseen,Bedrooms_idx_18,S4_R4,cylvit,1.46358
acousticrooms_unseen,Bedrooms_idx_18,S4_R5,cylvit,1.53892
acousticrooms_unseen,Bedrooms_idx_18,S4_R6,cylvit,1.50344
acousticrooms_unseen,Bedrooms_idx_18,S4_R7,cylvit,1.5278
acousticrooms_unseen,Bedrooms_idx_18,S4_R8,cylvit,1.47097
acousticrooms_unseen,Bedrooms_idx_18,S4_R9,cylvit,1.40213
acousticrooms_unseen,Bedrooms_idx_18,S4_R10,cylvit,1.44795
acousticrooms_unseen,Bedrooms_idx_18,S4_R11,cylvit,1.44918
acousticrooms_unseen,Bedrooms_idx_18,S4_R12,cylvit,1.41041
acousticrooms_unseen,Bedrooms_idx_18,S4_R13,cylvit,1.49581
acousticrooms_unseen,Bedrooms_idx_18,S4_R14,cylvit,1.59339
acousticrooms_unseen,Bedrooms_idx_18,S4_R15,cylvit,1.61231
acousticrooms_unseen,Bedrooms_idx_18,S4_R16,cylvit,1.48322
acousticrooms_unseen,Bedrooms_idx_18,S4_R17,cylvit,1.39524
acousticrooms_unseen,Bedrooms_idx_18,S4_R18,cylvit,1.30911
acousticrooms_unseen,Bedrooms_idx_18,S4_R19,cylvit,1.41304
acousticrooms_unseen,Bedrooms_idx_18,S4_R20,cylvit,1.53885
acousticrooms_unseen,Bedrooms_idx_18,S4_R21,cylvit,1.39201
acousticrooms_unseen,Bedrooms_idx_18,S4_R22,cylvit,1.57555
acousticrooms_unseen,Bedrooms_idx_18,S4_R23,cylvit,1.67201
acousticrooms_unseen,Bedrooms_idx_18,S4_R24,cylvit,1.68256
acousticrooms_unseen,Bedrooms_idx_18,S4_R25,cylvit,1.43735
acousticrooms_unseen,Bedrooms_idx_18,S5_R1,cylvit,1.73376
acousticrooms_unseen,Bedrooms_idx_18,S5_R2,cylvit,1.89816
acousticrooms_unseen,Bedrooms_idx_18,S5_R3,cylvit,1.79205
acousticrooms_unseen,Bedrooms_idx_18,S5_R4,cylvit,1.81291
acousticrooms_unseen,Bedrooms_idx_18,S5_R5,cylvit,1.84722
acousticrooms_unseen,Bedrooms_idx_18,S5_R6,cylvit,2.0044
acousticrooms_unseen,Bedrooms_idx_18,S5_R7,cylvit,2.13985
acousticrooms_unseen,Bedrooms_idx_18,S5_R8,cylvit,2.05631
acousticrooms_unseen,Bedrooms_idx_18,S5_R9,cylvit,1.85938
acousticrooms_unseen,Bedrooms_idx_18,S5_R10,cylvit,1.74974
acousticrooms_unseen,Bedrooms_idx_18,S5_R11,cylvit,1.74355
acousticrooms_unseen,Bedrooms_idx_18,S5_R12,cylvit,1.71987
acousticrooms_unseen,Bedrooms_idx_18,S5_R13,cylvit,1.52095
acousticrooms_unseen,Bedrooms_idx_18,S5_R14,cylvit,1.32103
acousticrooms_unseen,Bedrooms_idx_18,S5_R15,cylvit,1.41633
acousticrooms_unseen,Bedrooms_idx_18,S5_R16,cylvit,1.60079
acousticrooms_unseen,Bedrooms_idx_18,S5_R17,cylvit,1.71863
acousticrooms_unseen,Bedrooms_idx_18,S5_R18,cylvit,1.81269
acousticrooms_unseen,Bedrooms_idx_18,S5_R19,cylvit,1.95772
acousticrooms_unseen,Bedrooms_idx_18,S5_R20,cylvit,1.77617
acousticrooms_unseen,Bedrooms_idx_18,S5_R21,cylvit,1.68612
acousticrooms_unseen,Bedrooms_idx_18,S5_R22,cylvit,1.6348
acousticrooms_unseen,Bedrooms_idx_18,S5_R23,cylvit,1.55551
acousticrooms_unseen,Bedrooms_idx_18,S5_R24,cylvit,1.38867
acousticrooms_unseen,Bedrooms_idx_18,S5_R25,cylvit,1.68119
acousticrooms_unseen,Bedrooms_idx_18,S6_R1,cylvit,1.5228
acousticrooms_unseen,Bedrooms_idx_18,S6_R2,cylvit,1.65167
acousticrooms_unseen,Bedrooms_idx_18,S6_R3,cylvit,1.73761
acousticrooms_unseen,Bedrooms_idx_18,S6_R4,cylvit,1.64927
acousticrooms_unseen,Bedrooms_idx_18,S6_R5,cylvit,1.78402
acousticrooms_unseen,Bedrooms_idx_18,S6_R6,cylvit,1.70931
acousticrooms_unseen,Bedrooms_idx_18,S6_R7,cylvit,1.81557
acousticrooms_unseen,Bedrooms_idx_18,S6_R8,cylvit,1.45069
acousticrooms_unseen,Bedrooms_idx_18,S6_R9,cylvit,1.45916
acousticrooms_unseen,Bedrooms_idx_18,S6_R10,cylvit,1.32593
acousticrooms_unseen,Bedrooms_idx_18,S6_R11,cylvit,1.30515
acousticrooms_unseen,Bedrooms_idx_18,S6_R12,cylvit,1.22878
acousticrooms_unseen,Bedrooms_idx_18,S6_R13,cylvit,1.39002
acousticrooms_unseen,Bedrooms_idx_18,S6_R14,cylvit,1.65405
acousticrooms_unseen,Bedrooms_idx_18,S6_R15,cylvit,1.66951
acousticrooms_unseen,Bedrooms_idx_18,S6_R16,cylvit,1.63177
acousticrooms_unseen,Bedrooms_idx_18,S6_R17,cylvit,1.38095
acousticrooms_unseen,Bedrooms_idx_18,S6_R18,cylvit,1.40592
acousticrooms_unseen,Bedrooms_idx_18,S6_R19,cylvit,1.65382
acousticrooms_unseen,Bedrooms_idx_18,S6_R20,cylvit,1.53269
